station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta1,1,-70.0,60.0,0.0291,1,-69.0,55.5555555556,0.0309,0,xx,yy,zz,0,xx,yy,zz,ap2
sta2,0,xx,yy,zz,1,-58.0,55.5555555556,0.0131,1,-76.0,60.0,0.0401,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,53.3333333333,0.0270,1,-76.0,40.0,0.0510,ap3
sta4,0,xx,yy,zz,1,-75.0,66.6666666667,0.0488,1,-67.0,53.3333333333,0.0204,1,-76.0,40.0,0.0532,ap3
sta5,1,-75.0,60.0,0.0414,1,-71.0,66.6666666667,0.0362,1,-75.0,60.0,0.0395,1,-76.0,35.0,0.0538,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-58.0,35.0,0.0132,ap4
sta7,0,xx,yy,zz,1,-75.0,66.6666666667,0.0494,1,-74.0,60.0,0.0352,1,-73.0,35.0,0.0428,ap4
sta8,1,-72.0,46.6666666667,0.0334,1,-73.0,66.6666666667,0.0408,0,xx,yy,zz,1,-76.0,45.0,0.0507,ap1
sta9,0,xx,yy,zz,1,-75.0,66.6666666667,0.0479,1,-74.0,60.0,0.0363,1,-74.0,35.0,0.0435,ap4
sta10,1,-65.0,46.6666666667,0.0187,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0535,ap1
sta11,0,xx,yy,zz,1,-69.0,66.6666666667,0.0312,1,-67.0,46.6666666667,0.0212,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-69.0,66.6666666667,0.0299,1,-67.0,46.6666666667,0.0215,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,60.0,0.0339,1,-72.0,35.0,0.0385,ap4
sta14,1,-59.0,46.6666666667,0.0118,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-70.0,46.6666666667,0.0283,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,66.6666666667,0.0473,1,-63.0,46.6666666667,0.0149,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,66.6666666667,0.0347,1,-64.0,46.6666666667,0.0170,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0224,ap4
sta20,0,xx,yy,zz,1,-61.0,55.5555555556,0.0163,1,-73.0,60.0,0.0337,0,xx,yy,zz,ap2
sta22,1,-73.0,60.0,0.0351,1,-61.0,55.5555555556,0.0166,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-61.0,55.5555555556,0.0162,1,-74.0,60.0,0.0347,0,xx,yy,zz,ap2
sta1,1,-70.0,60.0,0.0290,1,-69.0,55.5555555556,0.0312,0,xx,yy,zz,0,xx,yy,zz,ap2
sta2,0,xx,yy,zz,1,-57.0,55.5555555556,0.0125,1,-76.0,60.0,0.0404,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,46.6666666667,0.0265,1,-76.0,45.0,0.0514,ap3
sta4,0,xx,yy,zz,1,-75.0,66.6666666667,0.0482,1,-67.0,46.6666666667,0.0200,1,-76.0,45.0,0.0537,ap3
sta5,1,-75.0,60.0,0.0410,1,-71.0,66.6666666667,0.0365,1,-76.0,60.0,0.0401,1,-76.0,35.0,0.0535,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-57.0,35.0,0.0124,ap4
sta7,0,xx,yy,zz,1,-75.0,66.6666666667,0.0491,1,-74.0,60.0,0.0353,1,-73.0,35.0,0.0430,ap4
sta8,1,-72.0,46.6666666667,0.0339,1,-73.0,66.6666666667,0.0407,0,xx,yy,zz,1,-76.0,45.0,0.0506,ap1
sta9,0,xx,yy,zz,1,-75.0,66.6666666667,0.0492,1,-75.0,60.0,0.0381,1,-73.0,35.0,0.0419,ap4
sta10,1,-66.0,46.6666666667,0.0205,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0516,ap1
sta11,0,xx,yy,zz,1,-69.0,66.6666666667,0.0293,1,-68.0,46.6666666667,0.0230,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-69.0,66.6666666667,0.0296,1,-67.0,46.6666666667,0.0210,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0343,1,-72.0,35.0,0.0386,ap4
sta14,1,-59.0,46.6666666667,0.0124,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-70.0,46.6666666667,0.0281,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,66.6666666667,0.0480,1,-64.0,46.6666666667,0.0167,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,66.6666666667,0.0366,1,-63.0,46.6666666667,0.0152,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0243,ap4
sta20,0,xx,yy,zz,1,-62.0,55.5555555556,0.0182,1,-73.0,60.0,0.0318,0,xx,yy,zz,ap2
sta22,1,-72.0,60.0,0.0334,1,-63.0,55.5555555556,0.0185,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-60.0,55.5555555556,0.0157,1,-74.0,60.0,0.0345,0,xx,yy,zz,ap2
sta1,1,-70.0,60.0,0.0290,1,-69.0,55.5555555556,0.0316,0,xx,yy,zz,0,xx,yy,zz,ap2
sta2,0,xx,yy,zz,1,-57.0,55.5555555556,0.0119,1,-76.0,60.0,0.0406,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,46.6666666667,0.0260,1,-76.0,45.0,0.0517,ap3
sta4,0,xx,yy,zz,1,-75.0,66.6666666667,0.0477,1,-66.0,46.6666666667,0.0196,1,-77.0,45.0,0.0543,ap3
sta5,1,-75.0,60.0,0.0405,1,-71.0,66.6666666667,0.0368,1,-76.0,60.0,0.0406,1,-76.0,35.0,0.0532,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-56.0,35.0,0.0116,ap4
sta7,0,xx,yy,zz,1,-75.0,66.6666666667,0.0489,1,-74.0,60.0,0.0354,1,-74.0,35.0,0.0431,ap4
sta8,1,-73.0,46.6666666667,0.0344,1,-73.0,66.6666666667,0.0406,0,xx,yy,zz,1,-76.0,45.0,0.0505,ap1
sta9,0,xx,yy,zz,1,-75.0,66.6666666667,0.0478,1,-75.0,60.0,0.0389,1,-73.0,35.0,0.0428,ap4
sta10,1,-67.0,46.6666666667,0.0223,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,45.0,0.0498,ap1
sta11,0,xx,yy,zz,1,-69.0,66.6666666667,0.0312,1,-67.0,46.6666666667,0.0212,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-69.0,66.6666666667,0.0315,1,-66.0,46.6666666667,0.0191,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0348,1,-72.0,35.0,0.0387,ap4
sta14,1,-61.0,46.6666666667,0.0142,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-70.0,46.6666666667,0.0283,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,66.6666666667,0.0487,1,-66.0,46.6666666667,0.0186,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,66.6666666667,0.0347,1,-64.0,46.6666666667,0.0170,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0244,ap4
sta20,0,xx,yy,zz,1,-61.0,55.5555555556,0.0163,1,-73.0,60.0,0.0337,0,xx,yy,zz,ap2
sta22,1,-72.0,60.0,0.0316,1,-64.0,55.5555555556,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-61.0,55.5555555556,0.0162,1,-74.0,60.0,0.0347,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0290,1,-70.0,61.1111111111,0.0319,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-56.0,50.0,0.0114,1,-76.0,60.0,0.0409,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,46.6666666667,0.0255,1,-76.0,45.0,0.0521,ap3
sta4,0,xx,yy,zz,1,-75.0,61.1111111111,0.0472,1,-66.0,46.6666666667,0.0192,1,-77.0,45.0,0.0549,ap3
sta5,1,-75.0,66.6666666667,0.0401,1,-72.0,61.1111111111,0.0372,1,-76.0,60.0,0.0411,1,-76.0,35.0,0.0528,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-56.0,35.0,0.0109,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0486,1,-74.0,60.0,0.0355,1,-74.0,35.0,0.0433,ap4
sta8,1,-73.0,53.3333333333,0.0349,1,-73.0,61.1111111111,0.0405,0,xx,yy,zz,1,-76.0,45.0,0.0504,ap1
sta9,0,xx,yy,zz,1,-75.0,61.1111111111,0.0465,1,-75.0,60.0,0.0371,1,-74.0,35.0,0.0445,ap4
sta10,1,-66.0,53.3333333333,0.0205,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0516,ap1
sta11,0,xx,yy,zz,1,-69.0,61.1111111111,0.0293,1,-68.0,46.6666666667,0.0230,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-69.0,61.1111111111,0.0296,1,-67.0,46.6666666667,0.0210,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0367,1,-71.0,35.0,0.0368,ap4
sta14,1,-62.0,53.3333333333,0.0150,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-69.0,53.3333333333,0.0264,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,61.1111111111,0.0495,1,-67.0,46.6666666667,0.0204,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,61.1111111111,0.0352,1,-65.0,46.6666666667,0.0177,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0225,ap4
sta20,0,xx,yy,zz,1,-62.0,50.0,0.0182,1,-73.0,60.0,0.0318,0,xx,yy,zz,ap2
sta22,1,-72.0,66.6666666667,0.0326,1,-64.0,50.0,0.0207,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-61.0,50.0,0.0168,1,-74.0,60.0,0.0349,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0290,1,-70.0,61.1111111111,0.0323,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-55.0,50.0,0.0108,1,-76.0,60.0,0.0412,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,46.6666666667,0.0250,1,-76.0,45.0,0.0524,ap3
sta4,0,xx,yy,zz,1,-75.0,61.1111111111,0.0466,1,-66.0,46.6666666667,0.0189,1,-77.0,45.0,0.0555,ap3
sta5,1,-74.0,66.6666666667,0.0397,1,-72.0,61.1111111111,0.0375,1,-76.0,60.0,0.0417,1,-76.0,35.0,0.0525,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-55.0,35.0,0.0101,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0484,1,-74.0,60.0,0.0356,1,-74.0,35.0,0.0434,ap4
sta8,1,-73.0,53.3333333333,0.0354,1,-73.0,61.1111111111,0.0405,0,xx,yy,zz,1,-76.0,45.0,0.0504,ap1
sta9,0,xx,yy,zz,1,-74.0,61.1111111111,0.0452,1,-74.0,60.0,0.0354,1,-74.0,35.0,0.0461,ap4
sta10,1,-65.0,53.3333333333,0.0199,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0522,ap1
sta11,0,xx,yy,zz,1,-69.0,61.1111111111,0.0299,1,-69.0,46.6666666667,0.0236,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-69.0,61.1111111111,0.0315,1,-66.0,46.6666666667,0.0191,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0362,1,-71.0,35.0,0.0367,ap4
sta14,1,-61.0,53.3333333333,0.0142,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-68.0,53.3333333333,0.0245,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,61.1111111111,0.0478,1,-67.0,46.6666666667,0.0210,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-72.0,61.1111111111,0.0370,1,-64.0,46.6666666667,0.0160,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0228,ap4
sta20,0,xx,yy,zz,1,-64.0,50.0,0.0201,1,-72.0,60.0,0.0299,0,xx,yy,zz,ap2
sta22,1,-72.0,66.6666666667,0.0316,1,-64.0,50.0,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-60.0,50.0,0.0151,1,-74.0,60.0,0.0368,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0290,1,-70.0,61.1111111111,0.0326,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-55.0,50.0,0.0102,1,-76.0,60.0,0.0415,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,46.6666666667,0.0245,1,-76.0,45.0,0.0527,ap3
sta4,0,xx,yy,zz,1,-74.0,61.1111111111,0.0461,1,-66.0,46.6666666667,0.0186,1,-77.0,45.0,0.0560,ap3
sta5,1,-74.0,66.6666666667,0.0393,1,-72.0,61.1111111111,0.0379,1,-76.0,60.0,0.0422,1,-76.0,35.0,0.0522,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-56.0,35.0,0.0109,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0481,1,-74.0,60.0,0.0357,1,-74.0,35.0,0.0436,ap4
sta8,1,-73.0,53.3333333333,0.0360,1,-73.0,61.1111111111,0.0404,0,xx,yy,zz,1,-76.0,45.0,0.0503,ap1
sta9,0,xx,yy,zz,1,-74.0,61.1111111111,0.0439,1,-73.0,60.0,0.0337,1,-75.0,35.0,0.0478,ap4
sta10,1,-67.0,53.3333333333,0.0218,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0504,ap1
sta11,0,xx,yy,zz,1,-69.0,61.1111111111,0.0293,1,-68.0,46.6666666667,0.0230,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-70.0,61.1111111111,0.0318,1,-66.0,46.6666666667,0.0196,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0343,1,-72.0,35.0,0.0386,ap4
sta14,1,-59.0,53.3333333333,0.0124,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-67.0,53.3333333333,0.0226,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-74.0,61.1111111111,0.0461,1,-68.0,46.6666666667,0.0217,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,61.1111111111,0.0352,1,-65.0,46.6666666667,0.0177,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0232,ap4
sta20,0,xx,yy,zz,1,-64.0,50.0,0.0203,1,-72.0,60.0,0.0299,0,xx,yy,zz,ap2
sta22,1,-72.0,66.6666666667,0.0326,1,-64.0,50.0,0.0207,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-61.0,50.0,0.0160,1,-75.0,60.0,0.0371,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0291,1,-70.0,61.1111111111,0.0330,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-54.0,50.0,0.0096,1,-76.0,60.0,0.0418,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,46.6666666667,0.0240,1,-76.0,45.0,0.0531,ap3
sta4,0,xx,yy,zz,1,-74.0,61.1111111111,0.0456,1,-65.0,46.6666666667,0.0183,1,-77.0,45.0,0.0566,ap3
sta5,1,-74.0,66.6666666667,0.0389,1,-72.0,61.1111111111,0.0382,1,-76.0,60.0,0.0428,1,-76.0,35.0,0.0519,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-56.0,35.0,0.0116,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0478,1,-74.0,60.0,0.0358,1,-74.0,35.0,0.0438,ap4
sta8,1,-73.0,53.3333333333,0.0365,1,-73.0,61.1111111111,0.0403,0,xx,yy,zz,1,-76.0,45.0,0.0502,ap1
sta9,0,xx,yy,zz,1,-74.0,61.1111111111,0.0454,1,-73.0,60.0,0.0328,1,-75.0,35.0,0.0470,ap4
sta10,1,-68.0,53.3333333333,0.0237,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,45.0,0.0486,ap1
sta11,0,xx,yy,zz,1,-69.0,61.1111111111,0.0312,1,-67.0,46.6666666667,0.0212,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-70.0,61.1111111111,0.0321,1,-67.0,46.6666666667,0.0204,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,60.0,0.0325,1,-73.0,35.0,0.0405,ap4
sta14,1,-61.0,53.3333333333,0.0142,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-66.0,53.3333333333,0.0207,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,61.1111111111,0.0478,1,-67.0,46.6666666667,0.0210,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,61.1111111111,0.0357,1,-66.0,46.6666666667,0.0186,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0251,ap4
sta20,0,xx,yy,zz,1,-65.0,50.0,0.0222,1,-71.0,60.0,0.0279,0,xx,yy,zz,ap2
sta22,1,-72.0,66.6666666667,0.0336,1,-64.0,50.0,0.0211,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-59.0,50.0,0.0144,1,-75.0,60.0,0.0390,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0291,1,-70.0,61.1111111111,0.0333,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-53.0,50.0,0.0090,1,-76.0,60.0,0.0422,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,46.6666666667,0.0235,1,-76.0,45.0,0.0534,ap3
sta4,0,xx,yy,zz,1,-74.0,61.1111111111,0.0450,1,-65.0,46.6666666667,0.0180,0,xx,yy,zz,ap3
sta5,1,-74.0,66.6666666667,0.0385,1,-72.0,61.1111111111,0.0386,1,-77.0,60.0,0.0433,1,-76.0,35.0,0.0516,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-57.0,35.0,0.0124,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0476,1,-74.0,60.0,0.0359,1,-74.0,35.0,0.0439,ap4
sta8,1,-74.0,53.3333333333,0.0370,1,-73.0,61.1111111111,0.0402,0,xx,yy,zz,1,-76.0,45.0,0.0502,ap1
sta9,0,xx,yy,zz,1,-75.0,61.1111111111,0.0469,1,-73.0,60.0,0.0320,1,-74.0,35.0,0.0462,ap4
sta10,1,-68.0,53.3333333333,0.0241,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,45.0,0.0480,ap1
sta11,0,xx,yy,zz,1,-69.0,61.1111111111,0.0307,1,-67.0,46.6666666667,0.0206,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-70.0,61.1111111111,0.0326,1,-67.0,46.6666666667,0.0212,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,60.0,0.0343,1,-72.0,35.0,0.0386,ap4
sta14,1,-61.0,53.3333333333,0.0137,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-66.0,53.3333333333,0.0211,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,1,-75.0,61.1111111111,0.0487,1,-68.0,46.6666666667,0.0228,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-71.0,61.1111111111,0.0363,1,-66.0,46.6666666667,0.0197,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0257,ap4
sta20,0,xx,yy,zz,1,-66.0,50.0,0.0241,1,-70.0,60.0,0.0260,0,xx,yy,zz,ap2
sta22,1,-72.0,66.6666666667,0.0326,1,-64.0,50.0,0.0207,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,0,xx,yy,zz,1,-61.0,50.0,0.0160,1,-75.0,60.0,0.0371,0,xx,yy,zz,ap2
sta1,1,-70.0,53.3333333333,0.0292,1,-70.0,61.1111111111,0.0337,0,xx,yy,zz,0,xx,yy,zz,ap1
sta2,0,xx,yy,zz,1,-52.0,50.0,0.0084,1,-76.0,60.0,0.0426,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,46.6666666667,0.0230,1,-76.0,45.0,0.0537,ap3
sta4,0,xx,yy,zz,1,-74.0,61.1111111111,0.0445,1,-65.0,46.6666666667,0.0178,0,xx,yy,zz,ap3
sta5,1,-74.0,66.6666666667,0.0381,1,-72.0,61.1111111111,0.0389,1,-77.0,60.0,0.0438,1,-76.0,35.0,0.0513,ap4
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-58.0,35.0,0.0132,ap4
sta7,0,xx,yy,zz,1,-75.0,61.1111111111,0.0474,1,-74.0,60.0,0.0360,1,-74.0,35.0,0.0441,ap4
sta8,1,-74.0,53.3333333333,0.0375,1,-73.0,61.1111111111,0.0402,1,-77.0,60.0,0.0450,1,-76.0,45.0,0.0502,ap1
sta9,0,xx,yy,zz,1,-74.0,61.1111111111,0.0454,1,-73.0,60.0,0.0328,1,-75.0,35.0,0.0470,ap4
sta10,1,-69.0,53.3333333333,0.0260,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,45.0,0.0462,ap1
sta11,0,xx,yy,zz,1,-68.0,61.1111111111,0.0288,1,-68.0,46.6666666667,0.0225,0,xx,yy,zz,ap3
