station,aps_range,ap,rssi,num_sta,dist,cons_bat,associatedTo
sta1,12,2,-64.0,6,20.22,0.2022,1
sta2,3,3,-69.0,4,24.52,0.2452,3
sta3,21,2,-63.0,6,19.1,0.191,2
sta3,21,1,-71.0,4,31.06,0.3106,2
sta4,43,4,-74.0,3,44.82,0.4482,4
sta4,43,3,-73.0,4,32.39,0.3239,4
sta5,32,3,-57.0,4,9.85,0.0985,3
sta5,32,2,-73.0,6,41.68,0.4168,3
sta1,12,1,-72.0,4,32.45,0.3245,1
sta1,12,2,-65.0,6,22.2,0.222,1
sta2,3,3,-69.0,4,24.52,0.2452,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,33.84,0.3384,2
sta4,43,4,-74.0,3,46.4,0.464,4
sta4,43,3,-73.0,4,32.14,0.3214,4
sta5,32,3,-58.0,4,10.63,0.1063,3
sta5,32,2,-72.0,6,39.66,0.3966,3
sta1,12,1,-72.0,4,34.13,0.3413,1
sta1,12,2,-65.0,6,22.02,0.2202,1
sta2,3,3,-70.0,4,26.48,0.2648,3
sta3,21,2,-62.0,6,17.69,0.1769,2
sta3,21,1,-72.0,4,32.45,0.3245,2
sta4,43,4,-75.0,3,49.41,0.4941,4
sta4,43,3,-72.0,4,31.0,0.31,4
sta5,32,3,-61.0,4,13.45,0.1345,3
sta5,32,2,-72.0,6,36.89,0.3689,3
sta1,12,1,-71.0,4,29.68,0.2968,1
sta1,12,2,-66.0,6,24.52,0.2452,1
sta2,3,3,-71.0,4,28.16,0.2816,3
sta3,21,2,-63.0,6,19.21,0.1921,2
sta3,21,1,-72.0,4,31.76,0.3176,2
sta4,43,4,-76.0,3,52.01,0.5201,4
sta4,43,3,-71.0,4,28.02,0.2802,4
sta5,32,3,-60.0,4,12.04,0.1204,3
sta5,32,2,-72.0,6,38.01,0.3801,3
sta1,12,1,-71.0,4,29.68,0.2968,1
sta1,12,2,-66.0,6,24.52,0.2452,1
sta2,3,3,-72.0,4,29.61,0.2961,3
sta3,21,2,-62.0,6,17.69,0.1769,2
sta3,21,1,-72.0,4,32.76,0.3276,2
sta4,43,4,-76.0,3,51.74,0.5174,4
sta4,43,3,-70.0,4,26.02,0.2602,4
sta5,32,3,-62.0,4,13.6,0.136,3
sta5,32,2,-71.0,6,36.4,0.364,3
sta1,12,1,-71.0,4,31.38,0.3138,1
sta1,12,2,-66.0,6,24.19,0.2419,1
sta2,3,3,-70.0,4,25.71,0.2571,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,34.13,0.3413,2
sta4,43,4,-77.0,3,56.22,0.5622,4
sta4,43,3,-70.0,4,25.32,0.2532,4
sta5,32,3,-63.0,4,14.87,0.1487,3
sta5,32,2,-71.0,6,35.23,0.3523,3
sta1,12,1,-73.0,4,34.48,0.3448,1
sta1,12,2,-65.0,6,23.0,0.23,1
sta2,3,3,-70.0,4,25.71,0.2571,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,34.13,0.3413,2
sta4,43,4,-77.0,3,54.67,0.5467,4
sta4,43,3,-69.0,4,25.08,0.2508,4
sta5,32,3,-61.0,4,13.45,0.1345,3
sta5,32,2,-72.0,6,36.89,0.3689,3
sta1,12,1,-71.0,4,30.87,0.3087,1
sta1,12,2,-67.0,6,27.07,0.2707,1
sta2,3,3,-69.0,5,25.0,0.25,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,34.13,0.3413,2
sta4,3,3,-69.0,5,23.35,0.2335,3
sta5,32,3,-60.0,5,12.53,0.1253,3
sta5,32,2,-72.0,6,38.95,0.3895,3
sta1,12,1,-72.0,4,34.01,0.3401,1
sta1,12,2,-67.0,6,26.02,0.2602,1
sta2,3,3,-69.0,5,23.77,0.2377,3
sta3,21,2,-60.0,6,14.87,0.1487,2
sta3,21,1,-73.0,4,35.23,0.3523,2
sta4,3,3,-68.0,5,21.84,0.2184,3
sta5,32,3,-58.0,5,10.63,0.1063,3
sta5,32,2,-72.0,6,39.66,0.3966,3
sta1,12,1,-72.0,4,32.7,0.327,1
sta1,12,2,-67.0,6,27.0,0.27,1
sta2,3,3,-69.0,5,25.0,0.25,3
sta3,21,2,-62.0,6,18.03,0.1803,2
sta3,21,1,-72.0,4,33.54,0.3354,2
sta4,3,3,-65.0,5,17.46,0.1746,3
sta5,32,3,-54.0,5,7.81,0.0781,3
sta5,32,2,-73.0,6,42.2,0.422,3
sta1,12,1,-72.0,4,32.57,0.3257,1
sta1,12,2,-69.0,6,30.02,0.3002,1
sta2,3,3,-69.0,5,24.52,0.2452,3
sta3,21,2,-63.0,6,19.21,0.1921,2
sta3,21,1,-72.0,4,31.76,0.3176,2
sta4,3,3,-65.0,5,18.03,0.1803,3
sta5,32,3,-57.0,5,9.43,0.0943,3
sta5,32,2,-73.0,6,40.61,0.4061,3
sta1,12,1,-72.0,4,32.7,0.327,1
sta1,12,2,-67.0,6,27.0,0.27,1
sta2,3,3,-68.0,5,22.2,0.222,3
sta3,21,2,-64.0,6,20.62,0.2062,2
sta3,21,1,-71.0,4,30.41,0.3041,2
sta4,3,3,-66.0,5,19.42,0.1942,3
sta5,32,3,-59.0,5,11.18,0.1118,3
sta5,32,2,-73.0,6,40.31,0.4031,3
sta1,12,1,-74.0,4,37.7,0.377,1
sta1,12,2,-67.0,6,26.48,0.2648,1
sta2,3,3,-67.0,5,20.22,0.2022,3
sta3,21,2,-64.0,6,20.52,0.2052,2
sta3,21,1,-71.0,4,30.02,0.3002,2
sta4,3,3,-68.0,5,21.84,0.2184,3
sta5,32,3,-58.0,5,10.44,0.1044,3
sta5,32,2,-73.0,6,40.36,0.4036,3
sta1,12,1,-74.0,4,38.95,0.3895,1
sta1,12,2,-64.0,6,21.38,0.2138,1
sta2,3,3,-65.0,5,17.12,0.1712,3
sta3,21,2,-63.0,6,19.21,0.1921,2
sta3,21,1,-72.0,4,31.76,0.3176,2
sta4,34,3,-71.0,5,27.66,0.2766,3
sta4,34,4,-77.0,2,56.61,0.5661,3
sta5,32,3,-57.0,5,9.85,0.0985,3
sta5,32,2,-73.0,6,40.46,0.4046,3
sta1,12,1,-73.0,4,36.24,0.3624,1
sta1,12,2,-65.0,6,23.09,0.2309,1
sta2,3,3,-63.0,5,15.13,0.1513,3
sta3,21,2,-64.0,6,20.52,0.2052,2
sta3,21,1,-71.0,4,29.68,0.2968,2
sta4,34,3,-71.0,5,28.86,0.2886,3
sta4,34,4,-77.0,2,56.86,0.5686,3
sta5,32,3,-64.0,5,16.28,0.1628,3
sta5,32,2,-71.0,6,36.12,0.3612,3
sta1,12,1,-73.0,4,36.24,0.3624,1
sta1,12,2,-65.0,6,23.09,0.2309,1
sta2,3,3,-64.0,5,16.28,0.1628,3
sta3,21,2,-63.0,6,19.21,0.1921,2
sta3,21,1,-72.0,4,31.76,0.3176,2
sta4,34,3,-70.0,5,27.07,0.2707,3
sta4,34,4,-76.0,2,53.41,0.5341,3
sta5,32,3,-63.0,5,15.52,0.1552,3
sta5,32,2,-71.0,6,36.07,0.3607,3
sta1,12,1,-74.0,4,39.81,0.3981,1
sta1,12,2,-66.0,6,23.77,0.2377,1
sta2,3,3,-63.0,5,15.52,0.1552,3
sta3,21,2,-65.0,6,22.47,0.2247,2
sta3,21,1,-71.0,4,30.08,0.3008,2
sta4,3,3,-70.0,5,25.71,0.2571,3
sta5,32,3,-61.0,5,13.15,0.1315,3
sta5,32,2,-72.0,6,38.9,0.389,3
sta1,12,1,-74.0,4,37.59,0.3759,1
sta1,12,2,-65.0,6,22.2,0.222,1
sta2,3,3,-62.0,5,13.89,0.1389,3
sta3,21,2,-66.0,6,24.6,0.246,2
sta3,21,1,-71.0,4,30.08,0.3008,2
sta4,34,3,-71.0,5,27.29,0.2729,3
sta4,34,4,-77.0,2,55.0,0.55,3
sta5,32,3,-62.0,5,14.04,0.1404,3
sta5,32,2,-73.0,6,40.46,0.4046,3
sta1,12,1,-73.0,4,36.24,0.3624,1
sta1,12,2,-65.0,6,23.09,0.2309,1
sta2,3,3,-62.0,5,14.32,0.1432,3
sta3,21,2,-68.0,6,27.51,0.2751,2
sta3,21,1,-71.0,4,31.26,0.3126,2
sta4,34,3,-70.0,5,26.17,0.2617,3
sta4,34,4,-77.0,2,54.82,0.5482,3
sta5,32,3,-60.0,5,12.37,0.1237,3
sta5,32,2,-74.0,6,43.28,0.4328,3
sta1,12,1,-74.0,4,36.89,0.3689,1
sta1,12,2,-64.0,6,20.02,0.2002,1
sta2,3,3,-62.0,5,13.6,0.136,3
sta3,21,2,-67.0,6,26.4,0.264,2
sta3,21,1,-71.0,4,29.61,0.2961,2
sta4,34,3,-71.0,5,27.66,0.2766,3
sta4,34,4,-77.0,2,56.61,0.5661,3
sta5,32,3,-62.0,5,14.32,0.1432,3
sta5,32,2,-73.0,6,42.01,0.4201,3
sta1,12,1,-73.0,5,36.62,0.3662,1
sta1,12,2,-63.0,5,19.0,0.19,1
sta2,3,3,-55.0,4,8.06,0.0806,3
sta3,21,2,-69.0,5,30.41,0.3041,1
sta3,21,1,-69.0,5,26.17,0.2617,1
sta4,34,3,-73.0,4,32.76,0.3276,4
sta4,34,4,-77.0,3,54.71,0.5471,4
sta5,32,3,-62.0,4,14.32,0.1432,3
sta5,32,2,-73.0,5,42.01,0.4201,3
sta1,12,1,-72.0,5,33.84,0.3384,1
sta1,12,2,-64.0,5,21.1,0.211,1
sta2,3,3,-57.0,4,9.43,0.0943,3
sta3,21,2,-69.0,5,30.02,0.3002,1
sta3,21,1,-69.0,5,25.32,0.2532,1
sta4,34,3,-73.0,4,33.54,0.3354,4
sta4,34,4,-76.0,3,53.34,0.5334,4
sta5,32,3,-58.0,4,10.05,0.1005,3
sta5,32,2,-74.0,5,43.14,0.4314,3
sta1,12,1,-70.0,5,29.21,0.2921,1
sta1,12,2,-65.0,5,23.09,0.2309,1
sta2,3,3,-56.0,4,9.22,0.0922,3
sta3,21,2,-70.0,5,33.12,0.3312,1
sta3,21,1,-68.0,5,24.02,0.2402,1
sta4,34,3,-73.0,4,34.13,0.3413,4
sta4,34,4,-76.0,3,50.25,0.5025,4
sta5,32,3,-51.0,4,6.08,0.0608,3
sta5,32,2,-74.0,5,46.01,0.4601,3
sta1,12,1,-70.0,5,29.0,0.29,1
sta1,12,2,-65.0,5,21.93,0.2193,1
sta2,3,3,-54.0,4,7.81,0.0781,3
sta3,21,2,-71.0,5,34.89,0.3489,1
sta3,21,1,-68.0,5,24.02,0.2402,1
sta4,34,3,-73.0,4,33.24,0.3324,4
sta4,34,4,-76.0,3,51.62,0.5162,4
sta5,32,3,-55.0,4,8.06,0.0806,3
sta5,32,2,-74.0,5,44.55,0.4455,3
sta1,12,1,-71.0,5,30.48,0.3048,1
sta1,12,2,-63.0,5,19.72,0.1972,1
sta2,3,3,-52.0,4,6.71,0.0671,3
sta3,21,2,-71.0,5,36.24,0.3624,1
sta3,21,1,-67.0,5,23.09,0.2309,1
sta4,34,3,-73.0,4,33.24,0.3324,4
sta4,34,4,-76.0,3,51.62,0.5162,4
sta5,32,3,-42.0,4,3.0,0.03,3
sta5,32,2,-75.0,5,47.63,0.4763,3
sta1,12,1,-72.0,4,33.3,0.333,2
sta1,12,2,-61.0,6,17.0,0.17,2
sta2,3,3,-48.0,4,5.0,0.05,3
sta3,21,2,-72.0,6,38.95,0.3895,1
sta3,21,1,-66.0,4,21.38,0.2138,1
sta4,34,3,-73.0,4,32.14,0.3214,4
sta4,34,4,-76.0,3,51.31,0.5131,4
sta5,32,3,-28.0,4,1.0,0.01,3
sta5,32,2,-75.0,6,49.41,0.4941,3
sta1,12,1,-73.0,4,34.71,0.3471,2
sta1,12,2,-60.0,6,15.65,0.1565,2
sta2,3,3,-49.0,4,5.39,0.0539,3
sta3,214,2,-72.0,6,39.81,0.3981,1
sta3,214,1,-68.0,4,23.77,0.2377,1
sta3,214,4,-77.0,3,56.61,0.5661,1
sta4,34,3,-73.0,4,34.01,0.3401,4
sta4,34,4,-75.0,3,48.55,0.4855,4
sta5,32,3,-48.0,4,5.0,0.05,3
sta5,32,2,-75.0,6,47.17,0.4717,3
sta1,12,1,-72.0,4,32.02,0.3202,2
sta1,12,2,-62.0,6,18.03,0.1803,2
sta2,3,3,-46.0,4,4.12,0.0412,3
sta3,21,2,-72.0,6,39.36,0.3936,1
sta3,21,1,-67.0,4,22.56,0.2256,1
sta4,34,3,-75.0,4,39.05,0.3905,4
sta4,34,4,-75.0,3,46.96,0.4696,4
sta5,32,3,-49.0,4,5.39,0.0539,3
sta5,32,2,-74.0,6,45.49,0.4549,3
sta1,12,1,-72.0,4,31.83,0.3183,2
sta1,12,2,-63.0,6,18.79,0.1879,2
sta2,3,3,-38.0,4,2.24,0.0224,3
sta3,214,2,-74.0,6,44.78,0.4478,1
sta3,214,1,-68.0,4,24.6,0.246,1
sta3,214,4,-76.0,3,52.2,0.522,1
sta4,34,3,-75.0,4,39.0,0.39,4
sta4,34,4,-74.0,3,45.18,0.4518,4
sta5,32,3,-57.0,4,9.43,0.0943,3
sta5,32,2,-73.0,6,41.34,0.4134,3
sta1,12,1,-72.0,4,31.89,0.3189,2
sta1,12,2,-62.0,6,18.36,0.1836,2
sta2,3,3,-49.0,4,5.39,0.0539,3
sta3,214,2,-75.0,6,49.24,0.4924,1
sta3,214,1,-66.0,4,20.62,0.2062,1
sta3,214,4,-76.0,3,52.77,0.5277,1
sta4,34,3,-75.0,4,38.01,0.3801,4
sta4,34,4,-74.0,3,44.78,0.4478,4
sta5,32,3,-59.0,4,10.82,0.1082,3
sta5,32,2,-73.0,6,39.96,0.3996,3
sta1,12,1,-72.0,4,31.89,0.3189,2
sta1,12,2,-62.0,6,18.36,0.1836,2
sta2,3,3,-44.0,4,3.61,0.0361,3
sta3,14,1,-66.0,4,20.52,0.2052,1
sta3,14,4,-76.0,3,52.35,0.5235,1
sta4,34,3,-75.0,4,39.2,0.392,4
sta4,34,4,-73.0,3,41.68,0.4168,4
sta5,32,3,-57.0,4,9.43,0.0943,3
sta5,32,2,-73.0,6,41.34,0.4134,3
sta1,12,1,-73.0,4,34.71,0.3471,2
sta1,12,2,-60.0,6,15.65,0.1565,2
sta2,3,3,-46.0,4,4.12,0.0412,3
sta3,12,1,-62.0,4,14.87,0.1487,1
sta3,12,2,-75.0,6,49.41,0.4941,1
sta4,34,3,-76.0,4,42.3,0.423,4
sta4,34,4,-72.0,3,39.36,0.3936,4
sta5,32,3,-54.0,4,7.81,0.0781,3
sta5,32,2,-73.0,6,42.44,0.4244,3
sta1,12,1,-73.0,4,34.83,0.3483,2
sta1,12,2,-60.0,6,15.26,0.1526,2
sta2,3,3,-48.0,4,5.0,0.05,3
sta3,14,1,-63.0,4,16.28,0.1628,1
sta3,14,4,-77.0,3,56.08,0.5608,1
sta4,34,3,-75.0,4,39.2,0.392,4
sta4,34,4,-73.0,3,41.68,0.4168,4
sta5,32,3,-54.0,4,7.81,0.0781,3
sta5,32,2,-73.0,6,42.2,0.422,3
sta1,12,1,-72.0,4,33.3,0.333,2
sta1,12,2,-63.0,6,18.68,0.1868,2
sta2,3,3,-49.0,4,5.39,0.0539,3
sta3,142,1,-63.0,4,16.4,0.164,1
sta3,142,4,-77.0,3,56.82,0.5682,1
sta3,142,2,-75.0,6,48.26,0.4826,1
sta4,34,3,-74.0,4,36.12,0.3612,4
sta4,34,4,-74.0,3,44.1,0.441,4
sta5,32,3,-54.0,4,7.81,0.0781,3
sta5,32,2,-73.0,6,42.2,0.422,3
sta1,12,1,-71.0,4,30.61,0.3061,2
sta1,12,2,-65.0,6,21.84,0.2184,2
sta2,32,3,-44.0,4,3.61,0.0361,3
sta2,32,2,-75.0,6,49.93,0.4993,3
sta3,142,1,-65.0,4,19.21,0.1921,1
sta3,142,4,-77.0,3,54.12,0.5412,1
sta3,142,2,-75.0,6,48.88,0.4888,1
sta4,34,3,-75.0,4,38.01,0.3801,4
sta4,34,4,-74.0,3,44.78,0.4478,4
sta5,32,3,-48.0,4,5.0,0.05,3
sta5,32,2,-74.0,6,45.0,0.45,3
sta1,12,1,-70.0,4,27.8,0.278,2
sta1,12,2,-66.0,6,24.35,0.2435,2
sta2,3,3,-44.0,4,3.61,0.0361,3
sta3,12,1,-62.0,4,14.87,0.1487,1
sta3,12,2,-75.0,6,49.41,0.4941,1
sta4,34,3,-74.0,4,36.12,0.3612,4
sta4,34,4,-74.0,3,44.1,0.441,4
sta5,32,3,-48.0,4,5.0,0.05,3
sta5,32,2,-74.0,6,45.22,0.4522,3
sta1,12,1,-70.0,4,27.66,0.2766,2
sta1,12,2,-66.0,6,23.77,0.2377,2
sta2,32,3,-38.0,4,2.24,0.0224,3
sta2,32,2,-75.0,6,49.65,0.4965,3
sta3,12,1,-62.0,4,15.0,0.15,1
sta3,12,2,-75.0,6,48.01,0.4801,1
sta4,34,3,-73.0,4,34.13,0.3413,4
sta4,34,4,-74.0,3,45.22,0.4522,4
sta5,32,3,-51.0,4,6.08,0.0608,3
sta5,32,2,-74.0,6,45.79,0.4579,3
sta1,12,1,-68.0,5,24.84,0.2484,1
sta1,12,2,-67.0,5,26.4,0.264,1
sta2,32,3,-46.0,4,4.12,0.0412,3
sta2,32,2,-75.0,5,46.87,0.4687,3
sta3,12,1,-62.0,5,15.26,0.1526,1
sta3,12,2,-75.0,5,46.62,0.4662,1
sta4,34,3,-73.0,4,34.13,0.3413,4
sta4,34,4,-74.0,3,45.22,0.4522,4
sta5,32,3,-55.0,4,8.06,0.0806,3
sta5,32,2,-74.0,5,44.78,0.4478,3
sta1,12,1,-70.0,5,29.0,0.29,1
sta1,12,2,-65.0,5,21.93,0.2193,1
sta2,3,3,-38.0,4,2.24,0.0224,3
sta3,12,1,-63.0,5,16.64,0.1664,1
sta3,12,2,-75.0,5,46.87,0.4687,1
sta4,34,3,-74.0,4,35.06,0.3506,4
sta4,34,4,-74.0,3,45.49,0.4549,4
sta5,32,3,-55.0,4,8.06,0.0806,3
sta5,32,2,-73.0,5,42.72,0.4272,3
sta1,12,1,-71.0,5,30.41,0.3041,1
sta1,12,2,-64.0,5,20.62,0.2062,1
sta2,3,3,-52.0,4,6.71,0.0671,3
sta3,12,1,-63.0,5,17.0,0.17,1
sta3,12,2,-74.0,5,45.49,0.4549,1
sta4,34,3,-75.0,4,38.33,0.3833,4
sta4,34,4,-73.0,3,41.34,0.4134,4
sta5,32,3,-60.0,4,12.53,0.1253,3
sta5,32,2,-72.0,5,38.95,0.3895,3
sta1,12,1,-72.0,5,31.83,0.3183,1
sta1,12,2,-63.0,5,18.79,0.1879,1
sta2,3,3,-51.0,4,6.08,0.0608,3
sta3,124,1,-63.0,5,16.4,0.164,1
sta3,124,2,-75.0,5,48.26,0.4826,1
sta3,124,4,-77.0,3,56.82,0.5682,1
sta4,34,3,-75.0,4,37.85,0.3785,4
sta4,34,4,-72.0,3,39.41,0.3941,4
sta5,32,3,-60.0,4,12.21,0.1221,3
sta5,32,2,-72.0,5,38.59,0.3859,3
sta1,12,1,-73.0,4,36.12,0.3612,2
sta1,12,2,-59.0,6,14.32,0.1432,2
sta2,3,3,-55.0,4,8.54,0.0854,3
sta3,12,1,-61.0,4,14.32,0.1432,1
sta3,12,2,-74.0,6,45.0,0.45,1
sta4,34,3,-76.0,4,40.26,0.4026,4
sta4,34,4,-71.0,3,36.62,0.3662,4
sta5,32,3,-57.0,4,9.85,0.0985,3
sta5,32,2,-73.0,6,41.68,0.4168,3
sta1,12,1,-73.0,4,34.66,0.3466,2
sta1,12,2,-61.0,6,16.76,0.1676,2
sta2,3,3,-62.0,4,13.6,0.136,3
sta3,12,1,-63.0,4,16.16,0.1616,1
sta3,12,2,-74.0,6,43.83,0.4383,1
sta4,34,3,-76.0,4,40.61,0.4061,4
sta4,34,4,-72.0,3,38.59,0.3859,4
sta5,32,3,-53.0,4,7.28,0.0728,3
sta5,32,2,-74.0,6,44.42,0.4442,3
sta1,12,1,-75.0,4,40.31,0.4031,2
sta1,12,2,-57.0,6,12.04,0.1204,2
sta2,3,3,-60.0,4,12.04,0.1204,3
sta3,12,1,-63.0,4,16.28,0.1628,1
sta3,12,2,-73.0,6,40.8,0.408,1
sta4,34,3,-76.0,4,42.11,0.4211,4
sta4,34,4,-73.0,3,41.15,0.4115,4
sta5,32,3,-58.0,4,10.05,0.1005,3
sta5,32,2,-74.0,6,45.62,0.4562,3
sta1,12,1,-76.0,4,43.14,0.4314,2
sta1,12,2,-53.0,6,9.0,0.09,2
sta2,3,3,-61.0,4,13.0,0.13,3
sta3,12,1,-64.0,4,17.46,0.1746,1
sta3,12,2,-74.0,6,44.1,0.441,1
sta4,34,3,-76.0,4,40.01,0.4001,4
sta4,34,4,-74.0,3,43.83,0.4383,4
sta5,32,3,-60.0,4,12.04,0.1204,3
sta5,32,2,-74.0,6,44.78,0.4478,3
sta1,12,1,-76.0,4,43.6,0.436,2
sta1,12,2,-49.0,6,6.4,0.064,2
sta2,3,3,-64.0,4,16.03,0.1603,3
sta3,124,1,-64.0,4,18.36,0.1836,1
sta3,124,2,-74.0,6,45.79,0.4579,1
sta3,124,4,-77.0,3,56.36,0.5636,1
sta4,34,3,-75.0,4,39.05,0.3905,4
sta4,34,4,-74.0,3,43.42,0.4342,4
sta5,32,3,-60.0,4,12.37,0.1237,3
sta5,32,2,-75.0,6,46.62,0.4662,3
sta1,12,1,-75.0,4,42.2,0.422,2
sta1,12,2,-51.0,6,7.81,0.0781,2
sta2,3,3,-64.0,4,16.03,0.1603,3
sta3,124,1,-64.0,4,18.03,0.1803,1
sta3,124,2,-75.0,6,47.17,0.4717,1
sta3,124,4,-77.0,3,55.9,0.559,1
sta4,34,3,-75.0,4,39.05,0.3905,4
sta4,34,4,-74.0,3,43.42,0.4342,4
sta5,32,3,-53.0,4,7.0,0.07,3
sta5,32,2,-74.0,6,46.14,0.4614,3
sta1,12,1,-75.0,4,42.72,0.4272,2
sta1,12,2,-52.0,6,8.06,0.0806,2
sta2,3,3,-64.0,4,16.03,0.1603,3
sta3,12,1,-62.0,4,15.0,0.15,1
sta3,12,2,-75.0,6,48.01,0.4801,1
sta4,34,3,-75.0,4,38.01,0.3801,4
sta4,34,4,-75.0,3,46.53,0.4653,4
sta5,32,3,-51.0,4,6.08,0.0608,3
sta5,32,2,-74.0,6,45.79,0.4579,3
sta1,12,1,-76.0,4,43.05,0.4305,2
sta1,12,2,-52.0,6,8.54,0.0854,2
sta2,3,3,-63.0,4,15.13,0.1513,3
sta3,14,1,-64.0,4,17.8,0.178,1
sta3,14,4,-77.0,3,54.38,0.5438,1
sta4,34,3,-76.0,4,40.01,0.4001,4
sta4,34,4,-74.0,3,43.83,0.4383,4
sta5,32,3,-46.0,4,4.12,0.0412,3
sta5,32,2,-75.0,6,48.55,0.4855,3
sta1,12,1,-76.0,4,43.83,0.4383,2
sta1,12,2,-55.0,6,10.05,0.1005,2
sta2,3,3,-64.0,4,16.28,0.1628,3
sta3,1,1,-62.0,4,15.0,0.15,1
sta4,34,3,-75.0,4,37.0,0.37,4
sta4,34,4,-74.0,3,46.14,0.4614,4
sta5,32,3,-55.0,4,8.54,0.0854,3
sta5,32,2,-75.0,6,48.3,0.483,3
sta1,12,1,-75.0,4,42.72,0.4272,2
sta1,12,2,-52.0,6,8.06,0.0806,2
sta2,3,3,-63.0,4,15.13,0.1513,3
sta3,14,1,-64.0,4,17.69,0.1769,1
sta3,14,4,-77.0,3,54.71,0.5471,1
sta4,34,3,-74.0,4,35.06,0.3506,4
sta4,34,4,-75.0,3,48.88,0.4888,4
sta5,32,3,-58.0,4,10.05,0.1005,3
sta5,32,2,-74.0,6,45.62,0.4562,3
sta1,12,1,-75.0,4,41.34,0.4134,2
sta1,12,2,-54.0,6,9.43,0.0943,2
sta2,3,3,-65.0,4,17.12,0.1712,3
sta3,14,1,-64.0,4,17.69,0.1769,1
sta3,14,4,-77.0,3,54.71,0.5471,1
sta4,34,3,-73.0,4,33.06,0.3306,4
sta4,34,4,-75.0,3,49.93,0.4993,4
sta5,32,3,-59.0,4,11.0,0.11,3
sta5,32,2,-74.0,6,44.28,0.4428,3
sta1,12,1,-75.0,4,42.06,0.4206,2
sta1,12,2,-55.0,6,10.44,0.1044,2
sta2,3,3,-64.0,4,16.28,0.1628,3
sta3,14,1,-66.0,4,20.52,0.2052,1
sta3,14,4,-76.0,3,52.35,0.5235,1
sta4,34,3,-75.0,4,38.01,0.3801,4
sta4,34,4,-75.0,3,46.53,0.4653,4
sta5,32,3,-59.0,4,11.18,0.1118,3
sta5,32,2,-74.0,6,46.1,0.461,3
sta1,12,1,-75.0,4,42.49,0.4249,2
sta1,12,2,-56.0,6,11.18,0.1118,2
sta2,3,3,-65.0,4,17.46,0.1746,3
sta3,14,1,-64.0,4,17.8,0.178,1
sta3,14,4,-77.0,3,54.38,0.5438,1
sta4,34,3,-76.0,4,41.05,0.4105,4
sta4,34,4,-74.0,3,46.1,0.461,4
sta5,32,3,-58.0,4,10.05,0.1005,3
sta5,32,2,-74.0,6,45.62,0.4562,3
sta1,12,1,-75.0,4,42.72,0.4272,2
sta1,12,2,-52.0,6,8.06,0.0806,2
sta2,3,3,-66.0,4,18.68,0.1868,3
sta3,14,1,-65.0,4,19.1,0.191,1
sta3,14,4,-76.0,3,53.34,0.5334,1
sta4,34,3,-76.0,4,42.01,0.4201,4
sta4,34,4,-74.0,3,44.78,0.4478,4
sta5,32,3,-59.0,4,11.18,0.1118,3
sta5,32,2,-75.0,6,49.24,0.4924,3
sta1,12,1,-76.0,4,43.42,0.4342,2
sta1,12,2,-53.0,6,9.22,0.0922,2
sta2,3,3,-66.0,4,19.92,0.1992,3
sta3,14,1,-68.0,4,24.84,0.2484,1
sta3,14,4,-75.0,3,47.51,0.4751,1
sta4,34,3,-76.0,4,42.11,0.4211,4
sta4,34,4,-75.0,3,46.62,0.4662,4
sta5,32,3,-63.0,4,15.13,0.1513,3
sta5,32,2,-74.0,6,44.6,0.446,3
sta1,123,1,-75.0,4,42.15,0.4215,2
sta1,123,2,-59.0,6,14.04,0.1404,2
sta1,123,3,-77.0,4,44.01,0.4401,2
sta2,3,3,-66.0,4,19.1,0.191,3
sta3,14,1,-68.0,4,23.85,0.2385,1
sta3,14,4,-75.0,3,48.26,0.4826,1
sta4,4,4,-74.0,3,45.22,0.4522,4
sta5,32,3,-63.0,4,15.13,0.1513,3
sta5,32,2,-74.0,6,44.6,0.446,3
sta1,12,1,-75.0,4,40.31,0.4031,2
sta1,12,2,-59.0,6,14.32,0.1432,2
sta2,3,3,-65.0,4,18.25,0.1825,3
sta3,14,1,-68.0,4,23.85,0.2385,1
sta3,14,4,-75.0,3,48.26,0.4826,1
sta4,4,4,-75.0,3,47.13,0.4713,4
sta5,32,3,-56.0,4,9.0,0.09,3
sta5,32,2,-74.0,6,45.18,0.4518,3
sta1,123,1,-74.0,4,38.9,0.389,2
sta1,123,2,-62.0,6,18.25,0.1825,2
sta1,123,3,-77.0,4,44.64,0.4464,2
sta2,3,3,-67.0,4,21.38,0.2138,3
sta3,14,1,-69.0,4,25.55,0.2555,1
sta3,14,4,-75.0,3,46.62,0.4662,1
sta4,43,4,-76.0,3,50.33,0.5033,4
sta4,43,3,-76.0,4,42.58,0.4258,4
sta5,32,3,-48.0,4,5.0,0.05,3
sta5,32,2,-75.0,6,47.17,0.4717,3
sta1,123,1,-74.0,4,39.56,0.3956,2
sta1,123,2,-63.0,6,19.1,0.191,2
sta1,123,3,-77.0,4,43.42,0.4342,2
sta2,3,3,-67.0,4,21.38,0.2138,3
sta3,14,1,-67.0,4,22.47,0.2247,1
sta3,14,4,-75.0,3,49.65,0.4965,1
sta4,4,4,-75.0,3,47.8,0.478,4
